state_pcode,state_name,lga_pcode,lga_name,ward_pcode,ward_name,estimate_hh_Ward,estimate_Ind_Ward,location_type,Location name,SSID,Year,state_orig,lga_orig,reason_insurgency_YesNo,reason_insurg_hh,reason_insurg_ind,reason_clash_YesNo,reason_clash_hh,reason_clash_ind,reason_disaster_YesNo,reason_disaster_hh,reason_disaster_ind
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009903,KELLER,10,53,Host Community,,,2014,PLATEAU,WASE,2,,,1,10,53,2,,
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009904,KUFFEN,11,56,Host Community,,,2014,BORNO,KUKAWA,1,8,40,1,3,16,2,,
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009906,KWANDE,38,243,Host Community,,,2014,PLATEAU,WASE,2,,,1,38,243,2,,
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009907,LIPCHOK,69,374,Host Community,,,2014,TARABA,WUKARI,2,,,1,69,374,2,,
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009910,PAJAT,64,319,Host Community,,,2014,TARABA,WUKARI,2,,,1,64,319,2,,
NGA032,PLATEAU,NGA032009,LANGTANG NORTH,NGA032009914,WAROH,11,45,Host Community,,,2015,PLATEAU,LANGTANG NORTH,2,,,2,,,1,11,45
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010001,DADIN KOWA,5,28,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,5,28,2,,
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010002,FAJUL,9,72,Host Community,,,2014,PLATEAU,LANGTANG SOUTH,2,,,1,1,3,1,8,69
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010003,GAMAKAI,12,90,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,12,90,2,,
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010004,LASHEL,11,67,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,6,41,1,5,26
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010005,MABUDI,24,143,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,16,101,1,8,42
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010006,MAGAMA,6,43,Host Community,,,2014,PLATEAU,LANGTANG SOUTH,1,1,1,2,,,1,5,42
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010007,SABON GIDA,8,50,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,8,50,2,,
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010008,TALGWANG,35,232,Host Community,,,2012,PLATEAU,SHENDAM,1,10,53,1,25,179,2,,
NGA032,PLATEAU,NGA032010,LANGTANG SOUTH,NGA032010009,TIMBOL,10,63,Host Community,,,2014,PLATEAU,SHENDAM,1,5,21,1,5,42,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011101,AMPANG WEST,15,103,Host Community,,,2014,PLATEAU,MANGU,2,,,1,15,103,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011102,CHANSO,21,132,Host Community,,,2012,PLATEAU,MANGU,2,,,1,21,132,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011103,GINDIRI  1,19,175,Host Community,,,2014,PLATEAU,MANGU,2,,,1,19,175,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011104,GINDIRI  11,6,43,Host Community,,,2015,PLATEAU,MANGU,2,,,2,,,1,6,43
NGA032,PLATEAU,NGA032011,MANGU,NGA032011105,JANNARET,11,56,Host Community,,,2012,PLATEAU,MANGU,2,,,1,11,56,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011106,JIPAL/CHAKFEM,35,226,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,35,226,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011107,KADUNU,305,2023,Host Community,,,2014,PLATEAU,MANGU,2,,,1,305,2023,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011108,KERANG,15,88,Host Community,,,2014,PLATEAU,MANGU,2,,,1,15,88,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011109,KOMBUN,10,52,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,10,52,2,,
NGA032,PLATEAU,NGA032011,MANGU,NGA032011110,LANGAI,254,1562,Host Community,,,2014,PLATEAU,MANGU,2,,,1,254,1562,2,,
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012201,BALTEP,4,43,Host Community,,,2015,PLATEAU,MIKANG,2,,,2,,,1,4,43
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012202,GARKAWA CENTRAL,25,124,Host Community,,,2012,PLATEAU,WASE,2,,,1,5,14,1,20,110
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012203,GARKAWA NORTH,8,65,Host Community,,,2015,PLATEAU,MIKANG,2,,,2,,,1,8,65
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012204,GARKAWA NORTH EAST,10,101,Host Community,,,2014,PLATEAU,SHENDAM,2,,,2,,,1,10,101
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012205,KOENOEM 'A',20,183,Host Community,,,2014,PLATEAU,MIKANG,2,,,2,,,1,20,183
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012206,KOENOEM 'B',10,71,Host Community,,,2015,PLATEAU,MIKANG,2,,,2,,,1,10,71
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012207,LALIN,12,97,Host Community,,,2015,PLATEAU,MIKANG,2,,,2,,,1,12,97
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012208,PIAPUNG 'A',50,464,Host Community,,,2014,PLATEAU,MIKANG,2,,,2,,,1,50,464
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012209,PIAPUNG 'B',7,49,Host Community,,,2014,TARABA,IBI,2,,,1,7,49,2,,
NGA032,PLATEAU,NGA032012,MIKANG,NGA032012210,TUNKUS,15,163,Host Community,,,2014,TARABA,IBI,2,,,1,15,163,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013301,CHIP,76,699,Host Community,,,2011,PLATEAU,SHENDAM,2,,,1,75,695,1,1,4
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013302,DOK-PAI,72,456,Host Community,,,2012,PLATEAU,KANAM,2,,,1,60,371,1,12,85
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013303,FIER,18,122,Host Community,,,2012,TARABA,KARIM-LAMIDO,2,,,1,18,122,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013304,JIBLIK,12,50,Host Community,,,2012,NIGER,AGWARA,2,,,1,12,50,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013305,KADUNG,11,63,Host Community,,,2014,TARABA,TAKUM,2,,,1,11,63,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013307,LANKANG,27,207,Host Community,,,2014,NIGER,AGWARA,2,,,1,26,197,1,1,10
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013309,PANKSHIN  CHIGWONG,41,160,Host Community,,,2012,TARABA,WUKARI,2,,,1,41,160,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013310,PANKSHIN  SOUTH (BELNING),14,93,Host Community,,,2011,PLATEAU,SHENDAM,2,,,1,14,93,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013308,PANKSHIN CENTRAL,32,206,Host Community,,,2011,NIGER,AGWARA,1,1,5,1,31,201,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013311,TAL,80,554,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,80,554,2,,
NGA032,PLATEAU,NGA032013,PANKSHIN,NGA032013312,WOKKOS,67,367,Host Community,,,2012,TARABA,WUKARI,2,,,1,67,367,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014401,BWALL,60,242,Host Community,,,2012,NASARAWA,LAFIA,2,,,1,60,242,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014402,DOEMAK-GOECHIM,6,68,Host Community,,,2014,NASARAWA,LAFIA,2,,,1,6,68,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014403,DOEMAK-KOPLONG,28,130,Host Community,,,2012,TARABA,KURMI,2,,,1,28,130,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014404,DOKAN KASUWA,5,56,Host Community,,,2012,TARABA,IBI,2,,,1,5,56,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014405,KURGWI,45,360,Host Community,,,2014,PLATEAU,SHENDAM,2,,,1,45,360,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014408,KWALLA YITLA'AR,15,170,Host Community,,,2012,TARABA,IBI,2,,,1,15,170,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014409,KWANDE,5,20,Host Community,,,2014,NASARAWA,LAFIA,2,,,1,5,20,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014410,KWANG,8,25,Host Community,,,2014,NASARAWA,LAFIA,2,,,1,8,25,2,,
NGA032,PLATEAU,NGA032014,QUA'AN PAN,NGA032014411,NAMU,25,202,Host Community,,,2014,NASARAWA,LAFIA,2,,,1,25,202,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015504,JOL/KWI,107,849,Host Community,,,2014,PLATEAU,RIYOM,2,,,1,107,849,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015505,RA-HOSS,179,1160,Host Community,,,2015,PLATEAU,BARIKIN LADI,2,,,1,179,1160,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015506,RIM,247,1104,Host Community,,,2014,PLATEAU,BARIKIN LADI,2,,,1,247,1104,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015507,RIYOM,132,842,Host Community,,,2011,PLATEAU,RIYOM,2,,,1,1111,5428,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015508,SHARUBUTU,11,72,Host Community,,,2014,PLATEAU,RIYOM,2,,,1,11,72,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015509,SOPP,240,1272,Host Community,,,2012,PLATEAU,RIYOM,2,,,1,693,3456,2,,
NGA032,PLATEAU,NGA032015,RIYOM,NGA032015510,TA-HOSS,221,1658,Host Community,,,2011,PLATEAU,RIYOM,2,,,1,221,1658,2,,
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016601,DERTENG,69,430,Host Community,,,2014,PLATEAU,LANGTANG NORTH,2,,,1,69,430,2,,
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016602,KALONG,19,163,Host Community,,,2014,PLATEAU,SHENDAM,2,,,2,,,1,19,163
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016603,KURUNGBAU (A),14,120,Host Community,,,2015,PLATEAU,SHENDAM,2,,,1,8,65,1,6,55
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016604,KURUNGBAU (B),11,107,Host Community,,,2014,PLATEAU,SHENDAM,2,,,2,,,1,11,107
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016605,MOEKAT,18,145,Host Community,,,2014,PLATEAU,WASE,2,,,2,,,1,18,145
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016606,PANGSHOM,19,77,Host Community,,,2014,PLATEAU,SHENDAM,2,,,2,,,1,19,77
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016607,POESHIP,27,301,Host Community,,,2012,TARABA,IBI,2,,,1,10,110,1,17,191
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016608,SHENDAM CENTRAL (A),70,374,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,70,374,2,,
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016609,SHENDAM CENTRAL (B),9,77,Host Community,,,2015,PLATEAU,WASE,2,,,2,,,1,9,77
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016610,SHIMANKAR,25,194,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,25,194,2,,
NGA032,PLATEAU,NGA032016,SHENDAM,NGA032016611,YELWA,12,85,Host Community,,,2012,BORNO,GWOZA,1,12,85,2,,,2,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017702,DANBIRAM,19,113,Host Community,,,2012,PLATEAU,WASE,2,,,1,60,401,2,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017707,KUYAMBANA,69,406,Host Community,,,2012,PLATEAU,WASE,2,,,1,93,597,2,,
NGA032,PLATEAU,NGA032017,WASE,NGA032017710,SALUWE,0,0,Host Community,,,2012,PLATEAU,SHENDAM,2,,,1,20,110,2,,
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001102,ARDO KOLA,9,52,Host Community,,,2014,ADAMAWA,MADAGALI,1,9,52,2,,,2,,
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001104,JAURO YINU,71,289,Host Community,,,2014,BORNO,GWOZA,1,71,289,2,,,2,,
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001105,LAMIDO BORNO,87,229,Host Community,,,2014,BORNO,GWOZA,1,87,229,2,,,2,,
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001106,MAYO RANEWO,276,1487,Host Community,,,2014,TARABA,ARDO - KOLA,1,20,142,1,13,58,1,243,1287
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001107,SARKIN DUTSE,33,159,Host Community,,,2014,BORNO,GWOZA,1,33,159,2,,,2,,
NGA035,TARABA,NGA035001,ARDO - KOLA,NGA035001108,SUNKANI,12,55,Host Community,,,2014,ADAMAWA,MADAGALI,1,7,32,1,5,23,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002202,BALI  A,198,788,Host Community,,,2014,BORNO,GUZAMALA,1,235,1049,1,230,709,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002203,BALI B,75,365,Host Community,,,2014,BORNO,GWOZA,1,20,129,1,78,321,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002204,GANG DOLE,61,140,Host Community,,,2014,BORNO,GWOZA,1,61,140,2,,,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002208,KAIGAMA,64,315,Host Community,,,2014,BORNO,DAMBOA,1,64,315,2,,,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002209,MAIHULA,40,214,Host Community,,,2014,BORNO,CHIBOK,1,40,214,2,,,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002210,SUNTAI,37,185,Host Community,,,2014,BORNO,GWOZA,1,37,185,2,,,2,,
NGA035,TARABA,NGA035002,BALI,NGA035002211,TAKALAFIYA,18,97,Host Community,,,2014,BORNO,GWOZA,1,18,97,2,,,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003301,AKATE,336,1297,Host Community,,,2014,TARABA,DONGA,2,,,1,379,1510,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003302,ASIBITI,141,726,Host Community,,,2012,TARABA,DONGA,2,,,1,184,898,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003305,GINDIN DUTSE,46,288,Host Community,,,2012,TARABA,DONGA,2,,,1,46,288,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003306,GYATTA AURE,86,488,Host Community,,,2012,TARABA,WUKARI,2,,,1,86,488,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003308,MARARRABA,149,630,Host Community,,,2012,TARABA,DONGA,2,,,1,149,630,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003309,NYITA,46,289,Host Community,,,2012,TARABA,DONGA,2,,,1,46,289,2,,
NGA035,TARABA,NGA035003,DONGA,NGA035003310,SUNTAI,84,321,Host Community,,,2015,TARABA,DONGA,2,,,1,84,321,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004402,GANGUMI,20,82,Host Community,,,2014,TARABA,BALI,2,,,1,20,82,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004403,GARBABI,18,104,Host Community,,,2014,ADAMAWA,MADAGALI,1,18,104,2,,,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004406,JAMTARI,19,94,Host Community,,,2014,TARABA,BALI,2,,,1,19,94,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004408,MAYO SELBE,20,93,Host Community,,,2014,ADAMAWA,HONG,1,20,93,2,,,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004409,SERTI 'A',18,85,Host Community,,,2014,ADAMAWA,MICHIKA,1,9,42,1,9,43,2,,
NGA035,TARABA,NGA035004,GASHAKA,NGA035004410,SERTI 'B',26,178,Host Community,,,2014,TARABA,BALI,1,11,108,1,15,70,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005503,MUTUM BIYU I,156,724,Host Community,,,2012,BORNO,KUKAWA,1,99,499,1,98,487,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005504,MUTUM BIYU II,716,4082,Host Community,,,2012,TARABA,WUKARI,1,87,423,1,629,3659,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005505,NAM NAI,28,99,Host Community,,,2012,ADAMAWA,MADAGALI,1,8,24,1,20,75,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005506,SABON GIDA,127,752,Host Community,,,2012,TARABA,WUKARI,1,7,31,1,120,721,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005511,WURYO,283,1847,Host Community,,,2012,BORNO,DAMBOA,1,66,394,1,217,1453,2,,
NGA035,TARABA,NGA035005,GASSOL,NGA035005512,YARIMA,49,226,Host Community,,,2012,TARABA,WUKARI,2,,,1,49,226,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006601,DAMPAR I,102,851,Host Community,,,2014,TARABA,IBI,2,,,1,102,851,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006603,DAMPAR III,73,535,Host Community,,,2014,TARABA,IBI,2,,,1,73,535,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006604,IBI NWONYO I,129,922,Host Community,,,2014,TARABA,IBI,2,,,1,129,922,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006605,IBI NWONYO II,131,938,Host Community,,,2014,TARABA,IBI,2,,,1,131,938,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006608,SARKIN KUDU I,98,782,Host Community,,,2014,TARABA,IBI,2,,,1,98,782,2,,
NGA035,TARABA,NGA035006,IBI,NGA035006609,SARKIN KUDU II,63,152,Host Community,,,2014,TARABA,IBI,2,,,1,63,152,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007701,ABBARE YELWA,20,100,Host Community,,,2014,BORNO,GWOZA,1,20,100,2,,,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007702,BARADE,59,281,Host Community,,,2014,TARABA,WUKARI,2,,,1,59,281,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007703,KACHALLA SEMBE,384,1452,Host Community,,,2014,TARABA,WUKARI,1,161,482,1,223,970,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007704,KONA,125,584,Host Community,,,2014,ADAMAWA,MADAGALI,1,335,1620,2,,,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007705,MAJIDADI,113,531,Host Community,,,2014,TARABA,WUKARI,2,,,1,113,531,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007706,MAYO GOI,402,1896,Host Community,,,2014,TARABA,WUKARI,1,79,560,1,323,1336,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007707,SARKIN DAWAKI,93,463,Host Community,,,2014,TARABA,WUKARI,2,,,1,93,463,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007708,SINTALI,52,252,Host Community,,,2014,TARABA,WUKARI,1,22,108,1,30,144,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007709,TURAKI 'A',48,235,Host Community,,,2014,TARABA,WUKARI,2,,,1,48,235,2,,
NGA035,TARABA,NGA035007,JALINGO,NGA035007710,TURAKI 'B',235,1165,Host Community,,,2014,TARABA,WUKARI,1,75,353,1,160,812,2,,
NGA035,TARABA,NGA035008,KARIM-LAMIDO,NGA035008804,BIKWIN,8,37,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,8,37,2,,,2,,
NGA035,TARABA,NGA035008,KARIM-LAMIDO,NGA035008807,JEN ARDIDO,43,241,Host Community,,,2014,TARABA,KARIM-LAMIDO,1,9,63,2,,,1,34,178
NGA035,TARABA,NGA035008,KARIM-LAMIDO,NGA035008809,"KARIM ""A""",67,328,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,24,133,1,2,17,1,41,178
NGA035,TARABA,NGA035008,KARIM-LAMIDO,NGA035008810,"KARIM ""B""",43,188,Host Community,,,2015,BORNO,GWOZA,1,21,111,1,6,34,1,16,43
NGA035,TARABA,NGA035008,KARIM-LAMIDO,NGA035008811,KWANCHI,38,157,Host Community,,,2015,ADAMAWA,MADAGALI,1,27,123,2,,,1,11,34
NGA035,TARABA,NGA035009,KURMI,NGA035009901,ABONG,37,263,Host Community,,,2015,TARABA,BALI,2,,,1,37,263,2,,
NGA035,TARABA,NGA035009,KURMI,NGA035009904,BAISSA,43,231,Host Community,,,2014,ADAMAWA,MICHIKA,1,24,143,1,19,88,2,,
NGA035,TARABA,NGA035009,KURMI,NGA035009907,DIDAN,32,248,Host Community,,,2014,TARABA,BALI,2,,,1,32,248,2,,
NGA035,TARABA,NGA035009,KURMI,NGA035009908,NDAFORO/GEANDA,45,295,Host Community,,,2014,TARABA,DONGA,2,,,1,45,295,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010001,ABBARE I,9,50,Host Community,,,2014,ADAMAWA,MICHIKA,1,9,50,2,,,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010002,ABBERE II,5,23,Host Community,,,2014,ADAMAWA,MUBI NORTH,1,5,23,2,,,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010004,GARIN DOGO,1,10,Host Community,,,2014,ADAMAWA,MICHIKA,1,1,10,2,,,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010006,JIMLARI,5,25,Host Community,,,2014,ADAMAWA,MICHIKA,1,5,25,2,,,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010008,LAU I,39,355,Host Community,,,2014,ADAMAWA,MUBI NORTH,1,36,329,1,3,26,2,,
NGA035,TARABA,NGA035010,LAU,NGA035010010,MAYO LOPE,18,142,Host Community,,,2014,YOBE,GUJBA,1,18,142,2,,,2,,
NGA035,TARABA,NGA035011,SARDAUNA,NGA035011101,GEMBU 'A',76,382,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,76,382,2,,,2,,
NGA035,TARABA,NGA035011,SARDAUNA,NGA035011105,MAGU,5,29,Host Community,,,2014,ADAMAWA,MUBI SOUTH,1,5,29,2,,,2,,
NGA035,TARABA,NGA035011,SARDAUNA,NGA035011109,NGUROJE,25,130,Host Community,,,2014,ADAMAWA,MUBI NORTH,1,25,130,2,,,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012201,BETE,8,23,Host Community,,,2014,TARABA,WUKARI,2,,,1,8,23,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012206,BIKASHIBILA,45,221,Host Community,,,2012,TARABA,WUKARI,2,,,1,45,221,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012202,CHANCHANJI,72,279,Host Community,,,2014,TARABA,BALI,2,,,1,72,279,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012203,DUTSE,42,164,Host Community,,,2014,TARABA,WUKARI,2,,,1,42,164,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012204,FETE,24,132,Host Community,,,2014,TARABA,BALI,2,,,1,24,132,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012205,GAHWETON,56,191,Host Community,,,2014,TARABA,BALI,2,,,1,56,191,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012207,MANYA,43,183,Host Community,,,2014,TARABA,BALI,2,,,1,43,183,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012208,ROGO,248,1240,Host Community,,,2012,TARABA,WUKARI,2,,,1,248,1240,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012210,TIKARI,37,173,Host Community,,,2012,TARABA,WUKARI,2,,,1,37,173,2,,
NGA035,TARABA,NGA035012,TAKUM,NGA035012211,YUKUBEN,9,46,Host Community,,,2014,TARABA,WUKARI,2,,,1,9,46,2,,
NGA035,TARABA,NGA035013,USSA,NGA035013304,KPAMBO,5,50,Host Community,,,2014,TARABA,WUKARI,2,,,1,5,50,2,,
NGA035,TARABA,NGA035013,USSA,NGA035013308,LISSAM I,8,56,Host Community,,,2014,TARABA,BALI,2,,,1,8,56,2,,
NGA035,TARABA,NGA035013,USSA,NGA035013309,LISSAM II,9,54,Host Community,,,2014,TARABA,WUKARI,2,,,1,9,54,2,,
NGA035,TARABA,NGA035013,USSA,NGA035013311,RUFU,6,48,Host Community,,,2015,TARABA,TAKUM,2,,,1,6,48,2,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014402,AVYI,56,243,Host Community,,,2012,TARABA,IBI,2,,,1,85,372,1,7,48
NGA035,TARABA,NGA035014,WUKARI,NGA035014403,BANTAJE,306,2274,Host Community,,,2012,TARABA,WUKARI,2,,,1,409,3085,2,,
NGA035,TARABA,NGA035014,WUKARI,NGA035014405,HOSPITAL,679,4823,Host Community,,,2012,TARABA,WUKARI,2,,,1,859,5803,1,12,72
NGA035,TARABA,NGA035014,WUKARI,NGA035014406,JIBU,150,993,Host Community,,,2012,TARABA,WUKARI,2,,,1,117,762,1,33,231
NGA035,TARABA,NGA035014,WUKARI,NGA035014407,KENTE,226,1353,Host Community,,,2012,TARABA,WUKARI,2,,,1,195,1136,1,31,217
NGA035,TARABA,NGA035014,WUKARI,NGA035014408,PUJE,52,290,Host Community,,,2012,TARABA,WUKARI,2,,,1,127,816,1,8,58
NGA035,TARABA,NGA035014,WUKARI,NGA035014410,TSOKUNDI,39,264,Host Community,,,2012,TARABA,WUKARI,2,,,1,27,193,1,12,71
NGA035,TARABA,NGA035015,YORRO,NGA035015503,NYAJA I,2,16,Host Community,,,2015,ADAMAWA,MADAGALI,1,2,16,2,,,2,,
NGA035,TARABA,NGA035015,YORRO,NGA035015507,PUPULE I,45,281,Host Community,,,2014,ADAMAWA,MADAGALI,1,45,281,2,,,2,,
NGA035,TARABA,NGA035015,YORRO,NGA035015510,SUMBU I,10,83,Host Community,,,2014,ADAMAWA,MADAGALI,1,10,83,2,,,2,,
NGA035,TARABA,NGA035016,ZING,NGA035016602,BUBONG,12,38,Host Community,,,2014,ADAMAWA,MICHIKA,1,12,38,2,,,2,,
NGA035,TARABA,NGA035016,ZING,NGA035016608,ZING AI,36,200,Host Community,,,2014,ADAMAWA,MICHIKA,1,36,200,2,,,2,,
NGA035,TARABA,NGA035016,ZING,NGA035016610,ZING B,10,94,Host Community,,,2014,ADAMAWA,MADAGALI,1,10,94,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001101,DAGONA,126,954,Host Community,,,2014,YOBE,GULANI,1,126,954,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001102,GWIO-KURA,76,570,Host Community,,,2014,YOBE,GULANI,1,76,570,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001103,KATUZU,49,368,Host Community,,,2014,BORNO,KUKAWA,1,49,368,2,,,2,,
NGA036,YOBE,NGA036001,BADE,NGA036001104,LAWAN AUDU/LAWAN AL - WALI,301,2259,Host Community,,,2014,BORNO,MOBBAR,1,301,2259,2,,,2,,
